comparison_a,comparison_b,control_type,correct,design,dimension,entropy,expected_label,expected_label_index,is_artificial_norm,is_borderline,logscore_huge,logscore_large,logscore_small,logscore_tiny,margin,ordered_label_score,pair_id,pred_label,pred_label_index,predicate_family,prob_huge,prob_large,prob_small,prob_tiny,prompt,scale_type,side,source,standard_type,target,type,unit,value
a domestic cat,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.44042389008663557,tiny,0.0,False,False,-11.006135940551758,-9.55404281616211,-6.893429279327393,-10.29509449005127,-3.401665210723877,1.0619107374505925,size-v1_3c-p0008-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.014615596463989924,0.062438516333388525,0.8931869153918456,0.029758971810775983,"For a domestic cat, normal is 46 centimeters. Compared to that, 8 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
a domestic cat,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5776399101942894,huge,3.0,False,False,-10.594347953796387,-9.900169372558594,-7.355714797973633,-10.225347518920898,-3.238633155822754,1.0853427326474303,size-v1_3c-p0008-a_domestic_cat-vs-an_ant,small,1.0,tiny_huge,0.033392106705116116,0.0668531302275297,0.8514601520770225,0.04829461099033156,"For an ant, normal is 1 centimeters. Compared to that, 8 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5776399101942894,huge,3.0,False,False,-10.594347953796387,-9.900169372558594,-7.355714797973633,-10.225347518920898,-3.238633155822754,1.0853427326474303,size-v1_3c-p0008-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.033392106705116116,0.0668531302275297,0.8514601520770225,0.04829461099033156,"For an ant, normal is 1 centimeters. Compared to that, 8 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5396781208891716,tiny,0.0,False,False,-11.225493431091309,-9.769987106323242,-7.678144454956055,-11.485644340515137,-3.807499885559082,1.1352596592104534,size-v1_3c-p0008-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.0245225836932865,0.10511981566177939,0.8514522768070351,0.01890532383789909,"For a labrador dog, normal is 60 centimeters. Compared to that, 8 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5776399101942894,huge,3.0,False,False,-10.594347953796387,-9.900169372558594,-7.355714797973633,-10.225347518920898,-3.238633155822754,1.0853427326474303,size-v1_3c-p0008-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.033392106705116116,0.0668531302275297,0.8514601520770225,0.04829461099033156,"For an ant, normal is 1 centimeters. Compared to that, 8 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6793129811974873,tiny,0.0,False,False,-10.642789840698242,-8.973845481872559,-7.46365213394165,-11.26510238647461,-3.801450252532959,1.219307302496988,size-v1_3c-p0008-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.03239465290941407,0.171904266947116,0.7783148098745141,0.01738627026895598,"For an adult human, normal is 170 centimeters. Compared to that, 8 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an african elephant,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.6093947841394198,tiny,0.0,False,False,-10.145669937133789,-10.39970588684082,-7.440592288970947,-10.110204696655273,-2.669612407684326,1.0979083945919055,size-v1_3c-p0008-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.05628335100030238,0.04365696447934491,0.8417444126323086,0.05831527188804423,"For an african elephant, normal is 350 centimeters. Compared to that, 8 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an african elephant,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5776399101942894,huge,3.0,False,False,-10.594347953796387,-9.900169372558594,-7.355714797973633,-10.225347518920898,-3.238633155822754,1.0853427326474303,size-v1_3c-p0008-an_african_elephant-vs-an_ant,small,1.0,tiny_huge,0.033392106705116116,0.0668531302275297,0.8514601520770225,0.04829461099033156,"For an ant, normal is 1 centimeters. Compared to that, 8 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,8 centimeters,gradable_scalar,centimeters,8
an ant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8557941965197629,huge,3.0,False,False,-10.492551803588867,-9.898683547973633,-8.377248764038086,-11.412895202636719,-2.1153030395507812,1.2967099665130355,size-v1_3c-p0015-an_ant-vs-a_house_mouse,small,1.0,tiny_huge,0.08694547852407052,0.15745654165485432,0.7209604476311153,0.034637532189959824,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5938173979240844,large,2.0,False,False,-9.787751197814941,-10.057393074035645,-7.306422710418701,-10.625795364379883,-2.7509703636169434,1.1647028901711098,size-v1_3c-p0015-an_ant-vs-a_house_mouse,small,1.0,tiny_huge,0.07065466359308759,0.053955640704631484,0.8448276179825842,0.030562077719696816,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8557941965197629,huge,3.0,False,False,-10.492551803588867,-9.898683547973633,-8.377248764038086,-11.412895202636719,-2.1153030395507812,1.2967099665130355,size-v1_3c-p0015-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.08694547852407052,0.15745654165485432,0.7209604476311153,0.034637532189959824,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4452578518447896,tiny,0.0,False,False,-10.849318504333496,-9.462943077087402,-6.862658500671387,-10.394575119018555,-3.531916618347168,1.07319273948866,size-v1_3c-p0015-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.016542394507043454,0.06617494235696679,0.8912156712535959,0.02606699188239385,"For a domestic cat, normal is 46 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8557941965197629,huge,3.0,False,False,-10.492551803588867,-9.898683547973633,-8.377248764038086,-11.412895202636719,-2.1153030395507812,1.2967099665130355,size-v1_3c-p0015-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.08694547852407052,0.15745654165485432,0.7209604476311153,0.034637532189959824,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a labrador dog,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3791783659590625,tiny,0.0,False,False,-11.390395164489746,-10.496968269348145,-7.486013889312744,-11.20979118347168,-3.7237772941589355,1.0598138668554709,size-v1_3c-p0015-an_ant-vs-a_labrador_dog,small,1.0,tiny_huge,0.018429511060049454,0.04503230571162353,0.9144607222520754,0.022077460976251604,"For a labrador dog, normal is 60 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35954885266317405,tiny,0.0,False,False,-11.264803886413574,-9.551687240600586,-6.91598653793335,-11.443188667297363,-4.527202129364014,1.0791508939597667,size-v1_3c-p0015-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.011796664060628263,0.06542689618613962,0.9129071094056027,0.009869330347629376,"For an adult human, normal is 170 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an adult human,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8557941965197629,huge,3.0,False,False,-10.492551803588867,-9.898683547973633,-8.377248764038086,-11.412895202636719,-2.1153030395507812,1.2967099665130355,size-v1_3c-p0015-an_adult_human-vs-an_ant,small,1.0,tiny_huge,0.08694547852407052,0.15745654165485432,0.7209604476311153,0.034637532189959824,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.8557941965197629,huge,3.0,False,False,-10.492551803588867,-9.898683547973633,-8.377248764038086,-11.412895202636719,-2.1153030395507812,1.2967099665130355,size-v1_3c-p0015-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.08694547852407052,0.15745654165485432,0.7209604476311153,0.034637532189959824,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.422629871162429,tiny,0.0,False,False,-10.418854713439941,-10.233877182006836,-6.780141830444336,-9.77562427520752,-2.9954824447631836,1.0308568414252957,size-v1_3c-p0015-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.023725553275233787,0.028546381799498588,0.9025874180005966,0.04514064692467084,"For an african elephant, normal is 350 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4452578518447896,tiny,0.0,False,False,-10.849318504333496,-9.462943077087402,-6.862658500671387,-10.394575119018555,-3.531916618347168,1.07319273948866,size-v1_3c-p0015-a_domestic_cat-vs-a_house_mouse,small,1.0,tiny_huge,0.016542394507043454,0.06617494235696679,0.8912156712535959,0.02606699188239385,"For a domestic cat, normal is 46 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a domestic cat,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5938173979240844,large,2.0,False,False,-9.787751197814941,-10.057393074035645,-7.306422710418701,-10.625795364379883,-2.7509703636169434,1.1647028901711098,size-v1_3c-p0015-a_domestic_cat-vs-a_house_mouse,small,1.0,tiny_huge,0.07065466359308759,0.053955640704631484,0.8448276179825842,0.030562077719696816,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.3791783659590625,tiny,0.0,False,False,-11.390395164489746,-10.496968269348145,-7.486013889312744,-11.20979118347168,-3.7237772941589355,1.0598138668554709,size-v1_3c-p0015-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.018429511060049454,0.04503230571162353,0.9144607222520754,0.022077460976251604,"For a labrador dog, normal is 60 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a labrador dog,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5938173979240844,large,2.0,False,False,-9.787751197814941,-10.057393074035645,-7.306422710418701,-10.625795364379883,-2.7509703636169434,1.1647028901711098,size-v1_3c-p0015-a_labrador_dog-vs-a_house_mouse,small,1.0,tiny_huge,0.07065466359308759,0.053955640704631484,0.8448276179825842,0.030562077719696816,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5938173979240844,large,2.0,False,False,-9.787751197814941,-10.057393074035645,-7.306422710418701,-10.625795364379883,-2.7509703636169434,1.1647028901711098,size-v1_3c-p0015-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.07065466359308759,0.053955640704631484,0.8448276179825842,0.030562077719696816,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
a house mouse,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.35954885266317405,tiny,0.0,False,False,-11.264803886413574,-9.551687240600586,-6.91598653793335,-11.443188667297363,-4.527202129364014,1.0791508939597667,size-v1_3c-p0015-a_house_mouse-vs-an_adult_human,small,1.0,tiny_huge,0.011796664060628263,0.06542689618613962,0.9129071094056027,0.009869330347629376,"For an adult human, normal is 170 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.422629871162429,tiny,0.0,False,False,-10.418854713439941,-10.233877182006836,-6.780141830444336,-9.77562427520752,-2.9954824447631836,1.0308568414252957,size-v1_3c-p0015-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.023725553275233787,0.028546381799498588,0.9025874180005966,0.04514064692467084,"For an african elephant, normal is 350 centimeters. Compared to that, 15 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an african elephant,a house mouse,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5938173979240844,large,2.0,False,False,-9.787751197814941,-10.057393074035645,-7.306422710418701,-10.625795364379883,-2.7509703636169434,1.1647028901711098,size-v1_3c-p0015-an_african_elephant-vs-a_house_mouse,small,1.0,tiny_huge,0.07065466359308759,0.053955640704631484,0.8448276179825842,0.030562077719696816,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
an ant,a domestic cat,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.9321999762674432,huge,3.0,False,False,-10.42362117767334,-9.27540111541748,-8.328594207763672,-11.448296546936035,-2.095026969909668,1.37933107656622,size-v1_3c-p0025-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.07913176877114322,0.24946895643703454,0.6429978573787211,0.028401417413101166,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,a domestic cat,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5016636917756397,small,1.0,False,False,-11.609947204589844,-10.446712493896484,-7.87453556060791,-11.024364471435547,2.572176933288574,1.0710672039536326,size-v1_3c-p0025-an_ant-vs-a_domestic_cat,small,1.0,tiny_huge,0.020876139051187455,0.06680925008404648,0.8748202866319773,0.0374943242327889,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4333548659763905,tiny,0.0,False,False,-11.739770889282227,-10.836111068725586,-8.062142372131348,-11.692361831665039,-3.6302194595336914,1.0776060154115814,size-v1_3c-p0025-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.0226913498069968,0.05601634967742059,0.8974992666357501,0.023793033879832705,"For a labrador dog, normal is 60 centimeters. Compared to that, 25 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a labrador dog,an ant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.9321999762674432,huge,3.0,False,False,-10.42362117767334,-9.27540111541748,-8.328594207763672,-11.448296546936035,-2.095026969909668,1.37933107656622,size-v1_3c-p0025-a_labrador_dog-vs-an_ant,small,1.0,tiny_huge,0.07913176877114322,0.24946895643703454,0.6429978573787211,0.028401417413101166,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.9321999762674432,huge,3.0,False,False,-10.42362117767334,-9.27540111541748,-8.328594207763672,-11.448296546936035,-2.095026969909668,1.37933107656622,size-v1_3c-p0025-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.07913176877114322,0.24946895643703454,0.6429978573787211,0.028401417413101166,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an adult human,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5373074985277658,tiny,0.0,False,False,-10.690197944641113,-8.618424415588379,-6.7886505126953125,-11.109249114990234,-4.320598602294922,1.1571077248452548,size-v1_3c-p0025-an_ant-vs-an_adult_human,small,1.0,tiny_huge,0.016927486436772055,0.13438546113732483,0.837554343260289,0.011132709165614164,"For an adult human, normal is 170 centimeters. Compared to that, 25 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.9321999762674432,huge,3.0,False,False,-10.42362117767334,-9.27540111541748,-8.328594207763672,-11.448296546936035,-2.095026969909668,1.37933107656622,size-v1_3c-p0025-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.07913176877114322,0.24946895643703454,0.6429978573787211,0.028401417413101166,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
an ant,an african elephant,standard_explicit,0,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.4338322625867479,tiny,0.0,False,False,-11.073180198669434,-10.942522048950195,-7.419364929199219,-10.268549919128418,-2.849184989929199,1.0210178512836123,size-v1_3c-p0025-an_ant-vs-an_african_elephant,small,1.0,tiny_huge,0.023257336228843923,0.026503552184466306,0.8982387382281483,0.05200037335854174,"For an african elephant, normal is 350 centimeters. Compared to that, 25 centimeters is",relative_open_size,b,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
a domestic cat,a house mouse,standard_explicit,1,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,0.5016636917756397,small,1.0,False,False,-11.609947204589844,-10.446712493896484,-7.87453556060791,-11.024364471435547,2.572176933288574,1.0710672039536326,size-v1_3c-p0025-a_domestic_cat-vs-a_house_mouse,small,1.0,tiny_huge,0.020876139051187455,0.06680925008404648,0.8748202866319773,0.0374943242327889,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",relative_open_size,a,bierwisch_kennedy_size_v1_3_c,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
