a_expected_label,a_prompt,b_expected_label,b_prompt,comparison_a,comparison_b,control_type,design,dimension,is_artificial_norm,is_borderline,pair_flipped,pair_id,pair_orientation_base_key,paraphrase,predicate_family,ratio_a,ratio_b,scale_type,source,standard_a,standard_b,standard_type,target,type,unit,value
huge,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",tiny,"For a domestic cat, normal is 46 centimeters. Compared to that, 15 centimeters is",an ant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0015-an_ant-vs-a_domestic_cat,size-v1_3c-p0015-an_ant-vs-a_domestic_cat,c,tiny_huge,15.0,0.32608695652173914,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,46,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
huge,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",tiny,"For a labrador dog, normal is 60 centimeters. Compared to that, 15 centimeters is",an ant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0015-an_ant-vs-a_labrador_dog,size-v1_3c-p0015-an_ant-vs-a_labrador_dog,c,tiny_huge,15.0,0.25,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,60,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
tiny,"For an adult human, normal is 170 centimeters. Compared to that, 15 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0015-an_adult_human-vs-an_ant,size-v1_3c-p0015-an_ant-vs-an_adult_human,c,tiny_huge,0.08823529411764706,15.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,1,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
huge,"For an ant, normal is 1 centimeters. Compared to that, 15 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 15 centimeters is",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0015-an_ant-vs-an_african_elephant,size-v1_3c-p0015-an_ant-vs-an_african_elephant,c,tiny_huge,15.0,0.04285714285714286,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,350,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
tiny,"For a domestic cat, normal is 46 centimeters. Compared to that, 15 centimeters is",large,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",a domestic cat,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0015-a_domestic_cat-vs-a_house_mouse,size-v1_3c-p0015-a_house_mouse-vs-a_domestic_cat,c,tiny_huge,0.32608695652173914,1.6666666666666667,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,9,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
tiny,"For a labrador dog, normal is 60 centimeters. Compared to that, 15 centimeters is",large,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",a labrador dog,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0015-a_labrador_dog-vs-a_house_mouse,size-v1_3c-p0015-a_house_mouse-vs-a_labrador_dog,c,tiny_huge,0.25,1.6666666666666667,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,9,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
large,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 15 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0015-a_house_mouse-vs-an_adult_human,size-v1_3c-p0015-a_house_mouse-vs-an_adult_human,c,tiny_huge,1.6666666666666667,0.08823529411764706,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 15 centimeters is",large,"For a house mouse, normal is 9 centimeters. Compared to that, 15 centimeters is",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0015-an_african_elephant-vs-a_house_mouse,size-v1_3c-p0015-a_house_mouse-vs-an_african_elephant,c,tiny_huge,0.04285714285714286,1.6666666666666667,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,9,comparison_class_explicit,15 centimeters,gradable_scalar,centimeters,15
huge,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",small,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",an ant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-an_ant-vs-a_domestic_cat,size-v1_3c-p0025-an_ant-vs-a_domestic_cat,c,tiny_huge,25.0,0.5434782608695652,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,46,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
tiny,"For a labrador dog, normal is 60 centimeters. Compared to that, 25 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",a labrador dog,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0025-a_labrador_dog-vs-an_ant,size-v1_3c-p0025-an_ant-vs-a_labrador_dog,c,tiny_huge,0.4166666666666667,25.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,1,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 25 centimeters is",an ant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-an_ant-vs-an_adult_human,size-v1_3c-p0025-an_ant-vs-an_adult_human,c,tiny_huge,25.0,0.14705882352941177,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,170,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For an ant, normal is 1 centimeters. Compared to that, 25 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 25 centimeters is",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-an_ant-vs-an_african_elephant,size-v1_3c-p0025-an_ant-vs-an_african_elephant,c,tiny_huge,25.0,0.07142857142857142,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,350,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
small,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",huge,"For a house mouse, normal is 9 centimeters. Compared to that, 25 centimeters is",a domestic cat,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0025-a_domestic_cat-vs-a_house_mouse,size-v1_3c-p0025-a_house_mouse-vs-a_domestic_cat,c,tiny_huge,0.5434782608695652,2.7777777777777777,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,9,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 25 centimeters is",tiny,"For a labrador dog, normal is 60 centimeters. Compared to that, 25 centimeters is",a house mouse,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-a_house_mouse-vs-a_labrador_dog,size-v1_3c-p0025-a_house_mouse-vs-a_labrador_dog,c,tiny_huge,2.7777777777777777,0.4166666666666667,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,60,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 25 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 25 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-a_house_mouse-vs-an_adult_human,size-v1_3c-p0025-a_house_mouse-vs-an_adult_human,c,tiny_huge,2.7777777777777777,0.14705882352941177,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 25 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 25 centimeters is",a house mouse,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-a_house_mouse-vs-an_african_elephant,size-v1_3c-p0025-a_house_mouse-vs-an_african_elephant,c,tiny_huge,2.7777777777777777,0.07142857142857142,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,350,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
tiny,"For a labrador dog, normal is 60 centimeters. Compared to that, 25 centimeters is",small,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",a labrador dog,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0025-a_labrador_dog-vs-a_domestic_cat,size-v1_3c-p0025-a_domestic_cat-vs-a_labrador_dog,c,tiny_huge,0.4166666666666667,0.5434782608695652,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,46,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
small,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 25 centimeters is",a domestic cat,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-a_domestic_cat-vs-an_adult_human,size-v1_3c-p0025-a_domestic_cat-vs-an_adult_human,c,tiny_huge,0.5434782608695652,0.14705882352941177,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,170,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
small,"For a domestic cat, normal is 46 centimeters. Compared to that, 25 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 25 centimeters is",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0025-a_domestic_cat-vs-an_african_elephant,size-v1_3c-p0025-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,0.5434782608695652,0.07142857142857142,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,350,comparison_class_explicit,25 centimeters,gradable_scalar,centimeters,25
huge,"For an ant, normal is 1 centimeters. Compared to that, 40 centimeters is",small,"For a labrador dog, normal is 60 centimeters. Compared to that, 40 centimeters is",an ant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0040-an_ant-vs-a_labrador_dog,size-v1_3c-p0040-an_ant-vs-a_labrador_dog,c,tiny_huge,40.0,0.6666666666666666,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"For an ant, normal is 1 centimeters. Compared to that, 40 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 40 centimeters is",an ant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0040-an_ant-vs-an_adult_human,size-v1_3c-p0040-an_ant-vs-an_adult_human,c,tiny_huge,40.0,0.23529411764705882,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,170,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 40 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 40 centimeters is",an african elephant,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0040-an_african_elephant-vs-an_ant,size-v1_3c-p0040-an_ant-vs-an_african_elephant,c,tiny_huge,0.11428571428571428,40.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,1,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 40 centimeters is",small,"For a labrador dog, normal is 60 centimeters. Compared to that, 40 centimeters is",a house mouse,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0040-a_house_mouse-vs-a_labrador_dog,size-v1_3c-p0040-a_house_mouse-vs-a_labrador_dog,c,tiny_huge,4.444444444444445,0.6666666666666666,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 40 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 40 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0040-a_house_mouse-vs-an_adult_human,size-v1_3c-p0040-a_house_mouse-vs-an_adult_human,c,tiny_huge,4.444444444444445,0.23529411764705882,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 40 centimeters is",huge,"For a house mouse, normal is 9 centimeters. Compared to that, 40 centimeters is",an african elephant,a house mouse,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0040-an_african_elephant-vs-a_house_mouse,size-v1_3c-p0040-a_house_mouse-vs-an_african_elephant,c,tiny_huge,0.11428571428571428,4.444444444444445,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,9,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
tiny,"For an adult human, normal is 170 centimeters. Compared to that, 40 centimeters is",small,"For a labrador dog, normal is 60 centimeters. Compared to that, 40 centimeters is",an adult human,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0040-an_adult_human-vs-a_labrador_dog,size-v1_3c-p0040-a_labrador_dog-vs-an_adult_human,c,tiny_huge,0.23529411764705882,0.6666666666666666,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 40 centimeters is",small,"For a labrador dog, normal is 60 centimeters. Compared to that, 40 centimeters is",an african elephant,a labrador dog,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0040-an_african_elephant-vs-a_labrador_dog,size-v1_3c-p0040-a_labrador_dog-vs-an_african_elephant,c,tiny_huge,0.11428571428571428,0.6666666666666666,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,60,comparison_class_explicit,40 centimeters,gradable_scalar,centimeters,40
large,"For a domestic cat, normal is 46 centimeters. Compared to that, 60 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 60 centimeters is",a domestic cat,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0060-a_domestic_cat-vs-an_ant,size-v1_3c-p0060-an_ant-vs-a_domestic_cat,c,tiny_huge,1.3043478260869565,60.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,1,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
tiny,"For an adult human, normal is 170 centimeters. Compared to that, 60 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 60 centimeters is",an adult human,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0060-an_adult_human-vs-an_ant,size-v1_3c-p0060-an_ant-vs-an_adult_human,c,tiny_huge,0.35294117647058826,60.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,170,1,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"For an ant, normal is 1 centimeters. Compared to that, 60 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 60 centimeters is",an ant,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-an_ant-vs-an_african_elephant,size-v1_3c-p0060-an_ant-vs-an_african_elephant,c,tiny_huge,60.0,0.17142857142857143,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 60 centimeters is",large,"For a domestic cat, normal is 46 centimeters. Compared to that, 60 centimeters is",a house mouse,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-a_house_mouse-vs-a_domestic_cat,size-v1_3c-p0060-a_house_mouse-vs-a_domestic_cat,c,tiny_huge,6.666666666666667,1.3043478260869565,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,46,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 60 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 60 centimeters is",a house mouse,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-a_house_mouse-vs-an_adult_human,size-v1_3c-p0060-a_house_mouse-vs-an_adult_human,c,tiny_huge,6.666666666666667,0.35294117647058826,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"For a house mouse, normal is 9 centimeters. Compared to that, 60 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 60 centimeters is",a house mouse,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-a_house_mouse-vs-an_african_elephant,size-v1_3c-p0060-a_house_mouse-vs-an_african_elephant,c,tiny_huge,6.666666666666667,0.17142857142857143,relative_open_size,bierwisch_kennedy_size_v1_3_c,9,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"For a domestic cat, normal is 46 centimeters. Compared to that, 60 centimeters is",tiny,"For an adult human, normal is 170 centimeters. Compared to that, 60 centimeters is",a domestic cat,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-a_domestic_cat-vs-an_adult_human,size-v1_3c-p0060-a_domestic_cat-vs-an_adult_human,c,tiny_huge,1.3043478260869565,0.35294117647058826,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,170,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
large,"For a domestic cat, normal is 46 centimeters. Compared to that, 60 centimeters is",tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 60 centimeters is",a domestic cat,an african elephant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0060-a_domestic_cat-vs-an_african_elephant,size-v1_3c-p0060-a_domestic_cat-vs-an_african_elephant,c,tiny_huge,1.3043478260869565,0.17142857142857143,relative_open_size,bierwisch_kennedy_size_v1_3_c,46,350,comparison_class_explicit,60 centimeters,gradable_scalar,centimeters,60
huge,"For an ant, normal is 1 centimeters. Compared to that, 90 centimeters is",large,"For a domestic cat, normal is 46 centimeters. Compared to that, 90 centimeters is",an ant,a domestic cat,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-an_ant-vs-a_domestic_cat,size-v1_3c-p0090-an_ant-vs-a_domestic_cat,c,tiny_huge,90.0,1.9565217391304348,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,46,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
large,"For a labrador dog, normal is 60 centimeters. Compared to that, 90 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 90 centimeters is",a labrador dog,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-a_labrador_dog-vs-an_ant,size-v1_3c-p0090-an_ant-vs-a_labrador_dog,c,tiny_huge,1.5,90.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,60,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
huge,"For an ant, normal is 1 centimeters. Compared to that, 90 centimeters is",small,"For an adult human, normal is 170 centimeters. Compared to that, 90 centimeters is",an ant,an adult human,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,False,size-v1_3c-p0090-an_ant-vs-an_adult_human,size-v1_3c-p0090-an_ant-vs-an_adult_human,c,tiny_huge,90.0,0.5294117647058824,relative_open_size,bierwisch_kennedy_size_v1_3_c,1,170,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
tiny,"For an african elephant, normal is 350 centimeters. Compared to that, 90 centimeters is",huge,"For an ant, normal is 1 centimeters. Compared to that, 90 centimeters is",an african elephant,an ant,standard_explicit,same_scalar_different_explicit_standard_balanced_orientation_paraphrase_sweep,size,False,False,True,size-v1_3c-p0090-an_african_elephant-vs-an_ant,size-v1_3c-p0090-an_ant-vs-an_african_elephant,c,tiny_huge,0.2571428571428571,90.0,relative_open_size,bierwisch_kennedy_size_v1_3_c,350,1,comparison_class_explicit,90 centimeters,gradable_scalar,centimeters,90
